---------------------------------------------------
               坐标值         面积                  
---------------------------------------------------
              (46 , 41)          1                  
              (46 , 59)          2                  
              (46 , 83)          1                  
              (47 , 9)          1                  
              (47 , 56)          1                  
              (47 , 62)          1                  
              (47 , 65)          1                  
              (47 , 88)          4                  
              (47 , 92)          2                  
              (47 , 96)          1                  
              (48 , 46)          3                  
              (48 , 49)          2                  
              (48 , 51)          1                  
              (48 , 60)          1                  
              (48 , 67)          1                  
              (48 , 79)          1                  
              (48 , 85)          2                  
              (49 , 20)          1                  
              (49 , 42)          1                  
              (49 , 83)          11                  
              (49 , 94)          1                  
              (50 , 0)          1                  
              (50 , 3)          6                  
              (50 , 8)          5                  
              (50 , 13)          2                  
              (50 , 44)          1                  
              (50 , 55)          1                  
              (50 , 59)          1                  
              (50 , 65)          1                  
              (50 , 67)          1                  
              (50 , 74)          1                  
              (51 , 28)          7                  
              (51 , 48)          4                  
              (51 , 51)          2                  
              (51 , 63)          6                  
              (51 , 92)          2                  
              (51 , 96)          2                  
              (52 , 12)          2                  
              (52 , 19)          7                  
              (52 , 34)          1                  
              (53 , 14)          3                  
              (53 , 36)          3                  
              (53 , 40)          1                  
              (53 , 42)          2                  
              (53 , 44)          2                  
              (53 , 57)          5                  
              (53 , 67)          1                  
              (53 , 75)          2                  
              (53 , 88)          2                  
              (53 , 99)          1                  
              (54 , 17)          1                  
              (54 , 94)          1                  
              (55 , 3)          3                  
              (55 , 25)          10                  
              (55 , 34)          1                  
              (55 , 50)          1                  
              (55 , 52)          1                  
              (55 , 54)          1                  
              (55 , 68)          3                  
              (55 , 78)          2                  
              (55 , 80)          1                  
              (55 , 85)          1                  
              (55 , 89)          1                  
              (55 , 92)          1                  
              (55 , 97)          2                  
              (56 , 18)          1                  
              (56 , 30)          4                  
              (56 , 38)          20                  
              (56 , 48)          6                  
              (56 , 57)          1                  
              (56 , 62)          1                  
              (56 , 64)          1                  
              (56 , 87)          1                  
              (56 , 95)          1                  
              (57 , 6)          7                  
              (57 , 9)          1                  
              (57 , 27)          1                  
              (57 , 50)          2                  
              (57 , 54)          5                  
              (57 , 73)          2                  
              (58 , 11)          1                  
              (58 , 17)          1                  
              (58 , 61)          3                  
              (58 , 81)          1                  
              (58 , 86)          7                  
              (58 , 89)          2                  
              (58 , 93)          1                  
              (58 , 99)          1                  
              (59 , 1)          2                  
              (59 , 14)          2                  
              (59 , 71)          5                  
              (59 , 95)          1                  
              (60 , 12)          1                  
              (60 , 26)          1                  
              (60 , 41)          1                  
              (60 , 44)          21                  
              (60 , 52)          7                  
              (60 , 59)          5                  
              (60 , 66)          2                  
              (60 , 79)          3                  
              (60 , 97)          9                  
              (61 , 0)          1                  
              (61 , 4)          1                  
              (61 , 16)          1                  
              (61 , 30)          3                  
              (61 , 39)          2                  
              (61 , 77)          1                  
              (61 , 82)          1                  
              (62 , 8)          8                  
              (62 , 21)          5                  
              (62 , 24)          3                  
              (62 , 26)          2                  
              (62 , 72)          7                  
              (63 , 19)          1                  
              (63 , 37)          1                  
              (63 , 51)          11                  
              (63 , 70)          1                  
              (63 , 76)          3                  
              (63 , 90)          1                  
              (64 , 14)          5                  
              (64 , 55)          1                  
              (64 , 63)          1                  
              (64 , 68)          2                  
              (64 , 95)          5                  
              (65 , 1)          2                  
              (65 , 5)          1                  
              (65 , 7)          1                  
              (65 , 37)          14                  
              (65 , 66)          1                  
              (65 , 79)          2                  
              (65 , 88)          3                  
              (65 , 91)          1                  
              (66 , 25)          1                  
              (66 , 81)          10                  
              (67 , 2)          12                  
              (67 , 9)          1                  
              (67 , 11)          1                  
              (67 , 22)          5                  
              (67 , 28)          1                  
              (67 , 45)          2                  
              (67 , 58)          1                  
