---------------------------------------------------
               坐标值         面积                  
---------------------------------------------------
              (90 , 82)          6                  
              (91 , 1)          1                  
              (91 , 8)          3                  
              (91 , 19)          1                  
              (91 , 25)          3                  
              (91 , 87)          2                  
              (91 , 99)          3                  
              (92 , 4)          1                  
              (92 , 11)          1                  
              (92 , 30)          1                  
              (92 , 37)          1                  
              (92 , 53)          1                  
              (92 , 56)          1                  
              (92 , 61)          2                  
              (92 , 82)          2                  
              (92 , 90)          2                  
              (93 , 2)          1                  
              (93 , 19)          1                  
              (93 , 35)          3                  
              (93 , 40)          1                  
              (93 , 47)          1                  
              (93 , 70)          3                  
              (93 , 75)          2                  
              (93 , 80)          3                  
              (93 , 96)          8                  
              (94 , 6)          3                  
              (94 , 10)          4                  
              (94 , 12)          1                  
              (94 , 16)          1                  
              (94 , 23)          1                  
              (94 , 33)          2                  
              (94 , 43)          1                  
              (94 , 54)          5                  
              (94 , 62)          4                  
              (94 , 91)          1                  
              (95 , 21)          1                  
              (95 , 25)          1                  
              (95 , 28)          1                  
              (95 , 41)          1                  
              (95 , 45)          1                  
              (95 , 69)          5                  
              (95 , 73)          1                  
              (95 , 82)          1                  
              (95 , 86)          1                  
              (96 , 0)          1                  
              (96 , 13)          5                  
              (96 , 37)          3                  
              (96 , 76)          7                  
              (97 , 8)          1                  
              (97 , 20)          1                  
              (97 , 24)          5                  
              (97 , 27)          5                  
              (97 , 31)          2                  
              (97 , 56)          1                  
              (97 , 60)          5                  
              (97 , 66)          1                  
              (97 , 74)          1                  
              (97 , 81)          2                  
              (97 , 86)          1                  
              (98 , 6)          1                  
              (98 , 29)          1                  
              (98 , 40)          1                  
              (98 , 54)          1                  
              (98 , 71)          1                  
              (98 , 91)          1                  
              (99 , 1)          1                  
              (99 , 8)          1                  
              (99 , 34)          1                  
              (99 , 45)          1                  
              (99 , 47)          1                  
              (99 , 50)          1                  
              (99 , 68)          1                  
              (99 , 79)          1                  
              (99 , 84)          4                  
              (99 , 98)          1                  
---------------------------------------------------
固相颗粒总数 ：  753
